SalesOrderID;OrderDate;ShipDate;ShipMethod;CustomerID;CustomerName;Segment;CountryRegion;City;Province;PostalCode;Territory;ProductName;SubCategory;Category;Qty;UnitPrice;Sales;Discount;ProductCost;TotalCost;Profit
63393;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;26845;Theodore Ortega;Individu;Germany;Saarbrücken;Saarland;66001;Germany;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
63394;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;20978;Bruce Srini;Individu;Germany;Eilenburg;Brandenburg;4838;Germany;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63395;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;22383;Devin Jenkins;Individu;United Kingdom;Newcastle upon Tyne;England;NT20;United Kingdom;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63395;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;22383;Devin Jenkins;Individu;United Kingdom;Newcastle upon Tyne;England;NT20;United Kingdom;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63396;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;29406;Melissa Ward;Individu;Germany;Darmstadt;Hessen;64283;Germany;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63398;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;22314;Brandy Patel;Individu;France;Orly;Val de Marne;94310;France;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63399;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;27959;Armando Ramos;Individu;Germany;Leipzig;Nordrhein-Westfalen;4139;Germany;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63400;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;12518;Jacquelyn Dominguez;Individu;Germany;Solingen;Nordrhein-Westfalen;42651;Germany;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63401;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;17422;Hunter Campbell;Individu;Canada;Metchosin;British Columbia;V9;Canada;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63401;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;17422;Hunter Campbell;Individu;Canada;Metchosin;British Columbia;V9;Canada;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63407;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;25221;Erica Zhu;Individu;Australia;North Ryde;New South Wales;2113;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63407;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;25221;Erica Zhu;Individu;Australia;North Ryde;New South Wales;2113;Australia;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63408;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;21169;Nancy Arun;Individu;Australia;Brisbane;Queensland;4000;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63408;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;21169;Nancy Arun;Individu;Australia;Brisbane;Queensland;4000;Australia;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63412;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;23287;Juan Kelly;Individu;United States;Grossmont;California;91941;Southwest;Road-750 Black, 48;Road Bikes;Bikes;1;539,99;539,99;0;343,6496;343,6496;196,3404
63412;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;23287;Juan Kelly;Individu;United States;Grossmont;California;91941;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63413;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;22999;Jackson Hill;Individu;United States;Lemon Grove;California;91945;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63417;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;28393;Ramon Zheng;Individu;France;Courbevoie;Hauts de Seine;92400;France;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63418;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;22487;Jonathon Gill;Individu;France;Tremblay-en-France;Seine Saint Denis;93290;France;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63419;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;26955;Carlos Cook;Individu;United Kingdom;Warrington;England;WA1;United Kingdom;Road-750 Black, 48;Road Bikes;Bikes;1;539,99;539,99;0;343,6496;343,6496;196,3404
63419;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;26955;Carlos Cook;Individu;United Kingdom;Warrington;England;WA1;United Kingdom;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
63421;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;24219;Tina Lopez;Individu;France;Orleans;Loiret;45000;France;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63423;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;11909;Nichole She;Individu;Australia;Rockhampton;Queensland;4700;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63424;02/02/2004 00:00;09/02/2004 00:00;XRQ - TRUCK GROUND;14102;Lisa Huang;Individu;Australia;North Ryde;New South Wales;2113;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63425;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;17247;Michael Moore;Individu;Australia;Sydney;New South Wales;1002;Australia;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63428;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;17185;Karla Anand;Individu;United Kingdom;York;England;YO15;United Kingdom;Mountain-200 Black, 46;Mountain Bikes;Bikes;1;2294,99;2294,99;0;1251,9813;1251,9813;1043,0087
63428;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;17185;Karla Anand;Individu;United Kingdom;York;England;YO15;United Kingdom;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63429;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;11211;Samantha Russell;Individu;Canada;Haney;British Columbia;V2W 1W2;Canada;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63434;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;16172;Janelle Perez;Individu;Australia;Caloundra;Queensland;4551;Australia;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63435;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;18292;Louis Tang;Individu;Australia;South Melbourne;Victoria;3205;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63436;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;18283;Mallory Vazquez;Individu;Australia;Hobart;Tasmania;7001;Australia;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63437;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;23428;Savannah Bailey;Individu;Australia;Goulburn;New South Wales;2580;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63438;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;27979;Ramon Zeng;Individu;Australia;Newcastle;New South Wales;2300;Australia;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63440;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;19629;Theresa Carlson;Individu;Australia;East Brisbane;Queensland;4169;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63441;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;25637;Raquel Moreno;Individu;United Kingdom;York;England;YO15;United Kingdom;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
63442;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;24984;William Moore;Individu;United States;Novato;California;94947;Southwest;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
63442;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;24984;William Moore;Individu;United States;Novato;California;94947;Southwest;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
63444;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;14641;Timothy Turner;Individu;Canada;Westminster;British Columbia;V3L 1H4;Canada;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
63445;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;17482;Taylor Alexander;Individu;Canada;Oak Bay;British Columbia;V8P;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63447;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;18383;Natalie Torres;Individu;United States;Marysville;Washington;98270;Northwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63447;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;18383;Natalie Torres;Individu;United States;Marysville;Washington;98270;Northwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63449;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;12959;Sydney Carter;Individu;Canada;Shawnee;British Columbia;V8Z 4N5;Canada;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63449;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;12959;Sydney Carter;Individu;Canada;Shawnee;British Columbia;V8Z 4N5;Canada;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63452;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;17155;Samuel Lewis;Individu;United States;El Cajon;California;92020;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63452;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;17155;Samuel Lewis;Individu;United States;El Cajon;California;92020;Southwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63453;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;16014;Christopher Wilson;Individu;United States;Burbank;California;91502;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63454;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;26678;Miranda Hughes;Individu;Canada;N. Vancouver;British Columbia;V7L 4J4;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63456;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;16577;Leah Chen;Individu;France;Paris La Defense;Hauts de Seine;92081;France;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63457;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;12491;Alvin Huang;Individu;United Kingdom;Oxford;England;OX1;United Kingdom;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
63457;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;12491;Alvin Huang;Individu;United Kingdom;Oxford;England;OX1;United Kingdom;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
63458;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;17797;Ebony Martinez;Individu;Germany;Stuttgart;Saarland;70511;Germany;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63459;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;13665;Kristi Randall;Individu;United Kingdom;Woolston;England;WA1 4SY;United Kingdom;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63461;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;19390;Terrance Perez;Individu;France;Saint-Denis;Seine Saint Denis;93400;France;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63462;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;21098;Steve Ma;Individu;France;Boulogne-sur-Mer;Pas de Calais;62200;France;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
63462;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;21098;Steve Ma;Individu;France;Boulogne-sur-Mer;Pas de Calais;62200;France;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63463;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;28710;Tyrone Vazquez;Individu;Germany;Bonn;Nordrhein-Westfalen;53131;Germany;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63464;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;14809;Max Suarez;Individu;United Kingdom;Gloucestershire;England;GL7 1RY;United Kingdom;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63465;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;23977;Gail Butler;Individu;France;Metz;Moselle;57000;France;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63467;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;12029;Damien Hu;Individu;United States;Bellflower;California;90706;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63467;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;12029;Damien Hu;Individu;United States;Bellflower;California;90706;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63468;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;11384;Tiffany Wang;Individu;France;Les Ulis;Essonne;91940;France;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63469;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;14646;Dylan Garcia;Individu;United States;Mill Valley;California;94941;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63470;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;14649;Grace Cox;Individu;United States;Torrance;California;90505;Southwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63473;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;15345;Ashley Perry;Individu;United States;San Gabriel;California;91776;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63473;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;15345;Ashley Perry;Individu;United States;San Gabriel;California;91776;Southwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63474;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;16754;Alex Bell;Individu;Canada;N. Vancouver;British Columbia;V7L 4J4;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63476;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;23999;Gilbert Li;Individu;Australia;Seaford;Victoria;3198;Australia;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63477;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;24003;Warren Kumar;Individu;Australia;Silverwater;New South Wales;2264;Australia;Road-750 Black, 48;Road Bikes;Bikes;1;539,99;539,99;0;343,6496;343,6496;196,3404
63478;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;29098;Jimmy Gill;Individu;Australia;Matraville;New South Wales;2036;Australia;Road-750 Black, 48;Road Bikes;Bikes;1;539,99;539,99;0;343,6496;343,6496;196,3404
63479;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;25032;Meredith Rana;Individu;Australia;Sydney;New South Wales;1002;Australia;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
63483;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;11999;Johnny Shan;Individu;Australia;Newcastle;New South Wales;2300;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63484;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;11996;Veronica Srini;Individu;Australia;Caloundra;Queensland;4551;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63487;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;24770;Isaac Wright;Individu;United States;Torrance;California;90505;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63489;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;23270;Anna Anderson;Individu;United States;Daly City;California;94015;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63490;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;20674;Samuel Butler;Individu;United States;Bellingham;Washington;98225;Northwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63490;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;20674;Samuel Butler;Individu;United States;Bellingham;Washington;98225;Northwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63495;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;17221;Ricky Navarro;Individu;Germany;Bonn;Nordrhein-Westfalen;53131;Germany;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63495;03/02/2004 00:00;10/02/2004 00:00;XRQ - TRUCK GROUND;17221;Ricky Navarro;Individu;Germany;Bonn;Nordrhein-Westfalen;53131;Germany;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63497;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;11185;Ashley Henderson;Individu;Canada;Metchosin;British Columbia;V9;Canada;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63502;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;16683;Christy Rai;Individu;Australia;Rockhampton;Queensland;4700;Australia;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
63504;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;13575;Alicia Shen;Individu;France;Les Ulis;Essonne;91940;France;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63505;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;14192;Ronald Kapoor;Individu;France;Pantin;Seine Saint Denis;93500;France;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63507;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;12095;Austin Griffin;Individu;United States;Lincoln Acres;California;91950;Southwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63509;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;29006;Christian Kumar;Individu;United States;Corvallis;Oregon;97330;Northwest;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
63510;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;11632;Alexandra Jenkins;Individu;Canada;Langford;British Columbia;V9;Canada;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63513;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;27618;Melanie Diaz;Individu;United States;Spokane;Washington;99202;Northwest;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63514;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;15564;Eduardo Hughes;Individu;Canada;Sooke;British Columbia;V0;Canada;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
63514;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;15564;Eduardo Hughes;Individu;Canada;Sooke;British Columbia;V0;Canada;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
63515;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;26550;Alex Morris;Individu;United States;Burien;Washington;98168;Northwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63516;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;11091;Dalton Perez;Individu;Canada;Haney;British Columbia;V2W 1W2;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63518;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;23740;Noah Jackson;Individu;United States;Redwood City;California;94063;Southwest;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
63518;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;23740;Noah Jackson;Individu;United States;Redwood City;California;94063;Southwest;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
63519;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;21767;Mariah Ramirez;Individu;United States;Bellflower;California;90706;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63521;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;18417;Jonathan Roberts;Individu;United States;Beverly Hills;California;90210;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63522;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;16905;Janet Stewart;Individu;United States;Imperial Beach;California;91932;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63524;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;21860;Jacquelyn Gill;Individu;France;Les Ulis;Essonne;91940;France;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63525;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;19250;Lacey Wu;Individu;Germany;Berlin;Saarland;12311;Germany;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
63526;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;17884;Mayra Schmidt;Individu;United Kingdom;Newcastle upon Tyne;England;NT20;United Kingdom;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63527;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;19492;Andres Andersen;Individu;France;Tremblay-en-France;Seine Saint Denis;93290;France;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
63528;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;12726;Kurt Goel;Individu;Germany;Ingolstadt;Bayern;85049;Germany;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63528;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;12726;Kurt Goel;Individu;Germany;Ingolstadt;Bayern;85049;Germany;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
63529;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;28453;Valerie Lin;Individu;Germany;Bottrop;Nordrhein-Westfalen;46236;Germany;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63530;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;15340;Brittany Barnes;Individu;Canada;Burnaby;British Columbia;V3J 6Z3;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63532;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;15482;Audrey Rubio;Individu;United States;Chula Vista;California;91910;Southwest;Mountain-200 Black, 46;Mountain Bikes;Bikes;1;2294,99;2294,99;0;1251,9813;1251,9813;1043,0087
63533;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;12755;Chloe Hughes;Individu;United States;Santa Cruz;California;95062;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63534;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;15097;Morgan Bennett;Individu;United Kingdom;Kirkby;England;KB9;United Kingdom;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
63535;04/02/2004 00:00;11/02/2004 00:00;XRQ - TRUCK GROUND;17199;Dennis Zhou;Individu;Germany;Berlin;Saarland;12171;Germany;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
